SKU,LOCATION,ON_HAND,AS_IS,MIN_STOCK,UNIT_COST
DMAL8M-1150,Warehouse,0,0,0,339.00
DMAL8M-1170,Warehouse,0,0,0,458.00
DMAL8M-1180,Warehouse,0,0,0,458.00
DMALQF-1050,Koreatown,1,1,0,435.00
DMALQF-1050,West LA,1,1,0,435.00
DMALQF-1050,La Brea,0,0,0,435.00
DMALQF-1050,Studio City,1,1,0,435.00
DMALQF-1050,Warehouse,2,0,0,435.00
DMALQF-1070,Warehouse,0,0,0,585.00
DMALQF-1080,Warehouse,1,0,0,585.00
DMCLHF-1010,La Brea,1,1,0,375.00
DMCLHF-1010,Warehouse,0,0,0,375.00
DMCLHF-1020,Warehouse,0,0,0,395.00
DMCLHF-1030,Warehouse,0,0,0,460.00
DMCLHF-1040,Warehouse,0,0,0,490.00
DMCLHF-1050,Koreatown,1,1,0,490.00
DMCLHF-1050,West LA,1,1,0,490.00
DMCLHF-1050,Studio City,1,1,0,490.00
DMCLHF-1050,Warehouse,3,1,0,490.00
DMCLHF-1070,Warehouse,1,0,0,630.00
DMCLHF-1080,Warehouse,1,0,0,630.00
DMCLHM-1010,La Brea,1,1,0,375.00
DMCLHM-1010,Warehouse,0,0,0,375.00
DMCLHM-1020,Warehouse,0,0,0,395.00
DMCLHM-1030,Warehouse,0,0,0,460.00
DMCLHM-1050,Koreatown,1,1,0,490.00
DMCLHM-1050,West LA,0,0,0,490.00
DMCLHM-1050,Studio City,1,1,0,490.00
DMCLHM-1050,Warehouse,0,0,0,490.00
DMCLHM-1070,Warehouse,0,0,0,630.00
DMCLHM-1080,Warehouse,0,0,0,630.00
DMCLHP-1020,Warehouse,0,0,0,395.00
DMCLHP-1070,Warehouse,0,0,0,630.00
DMCLHP-1080,Warehouse,0,0,0,630.00
DMFLFM-1150,Warehouse,0,0,0,560.00
DMGLFF-1010,West LA,1,1,0,275.00
DMGLFF-1010,Warehouse,1,0,0,275.00
DMGLFF-1030,Koreatown,1,1,0,335.00
DMGLFF-1030,Studio City,1,1,0,335.00
DMGLFF-1030,Warehouse,0,0,0,335.00
DMGLFF-1050,Warehouse,0,0,0,360.00
DMGLFF-1071,Warehouse,0,0,0,295.00
DMGLFF-1080,Warehouse,0,0,0,465.00
DMGLFM-1010,West LA,1,1,0,275.00
DMGLFM-1010,Warehouse,2,0,0,275.00
DMGLFM-1030,Studio City,1,1,0,335.00
DMGLFM-1030,Warehouse,0,0,0,335.00
DMGLFM-1050,Studio City,0,0,0,360.00
DMGLFM-1050,Warehouse,0,0,0,360.00
DMGLFM-1080,Warehouse,0,0,0,465.00
DMGLFP-1040,Warehouse,0,0,0,360.00
DMGLFP-1080,Warehouse,0,0,0,465.00
DMGRQF-1010,Warehouse,0,0,0,240.00
DMGRQF-1050,Koreatown,0,0,0,320.00
DMGRQF-1050,Warehouse,0,0,0,320.00
DMGRQM-1030,Koreatown,1,1,0,300.00
DMGRQM-1030,La Brea,1,1,0,300.00
DMGRQM-1030,Warehouse,2,0,0,300.00
DMGRQM-1050,West LA,0,0,0,320.00
DMGRQM-1050,Warehouse,3,1,0,320.00
DMGRQM-1070,Warehouse,0,0,0,420.00
DMGRQM-1080,Warehouse,0,0,0,420.00
DMINHY-1110,Warehouse,0,0,0,210.00
DMINHY-1120,Warehouse,0,0,0,220.00
DMINHY-1130,La Brea,1,1,0,250.00
DMINHY-1130,Warehouse,0,0,0,250.00
DMINHY-1140,Warehouse,0,0,0,285.00
DMINHY-1150,Koreatown,1,1,0,285.00
DMINHY-1150,West LA,1,1,0,285.00
DMINHY-1150,Studio City,0,0,0,285.00
DMINHY-1150,Warehouse,1,0,0,285.00
DMINHY-1170,Warehouse,0,0,0,405.00
DMINHY-1180,Warehouse,0,0,0,405.00
DMMBET-1010,Warehouse,0,0,0,314.00
DMMBET-1020,Warehouse,2,0,0,341.00
DMMBET-1030,Warehouse,1,0,0,411.00
DMMBET-1040,Warehouse,0,0,0,446.00
DMMBET-1050,Koreatown,1,1,0,446.00
DMMBET-1050,West LA,1,1,0,446.00
DMMBET-1050,La Brea,1,1,0,446.00
DMMBET-1050,Studio City,1,1,0,446.00
DMMBET-1050,Warehouse,1,0,0,446.00
DMMBET-1070,Warehouse,0,0,0,604.00
DMMBET-1080,Warehouse,0,0,0,604.00
DMR2TT-1010,Warehouse,0,0,0,246.00
DMR2TT-1020,Warehouse,0,0,0,273.00
DMR2TT-1030,Warehouse,0,0,0,320.00
DMR2TT-1040,Warehouse,0,0,0,345.00
DMR2TT-1050,Koreatown,0,0,0,345.00
DMR2TT-1050,West LA,0,0,0,345.00
DMR2TT-1050,Studio City,0,0,0,345.00
DMR2TT-1050,Warehouse,0,0,0,345.00
DMR2TT-1070,Warehouse,0,0,0,477.00
DMR2TT-1080,Warehouse,0,0,0,477.00
DMRPFM-1130,Warehouse,0,0,0,554.00
DMRWXF-1050,Koreatown,1,1,0,750.00
DMRWXF-1050,Warehouse,0,0,0,750.00
DMRWXF-1070,Warehouse,1,0,0,950.00
DMRWXF-1080,Warehouse,1,0,0,950.00
DMSLXF-1010,Koreatown,0,0,0,194.00
DMSLXF-1010,Warehouse,0,0,0,194.00
DMSLXF-1030,Warehouse,0,0,0,257.00
DMSLXF-1050,Koreatown,0,0,0,294.00
DMSLXF-1050,Warehouse,0,0,0,294.00
DMSLXF-1080,Warehouse,0,0,0,389.00
DMSNFM-1020,Warehouse,0,0,0,600.00
DMSNFM-1030,Warehouse,0,0,0,735.00
DMSNFM-1050,Koreatown,1,1,0,770.00
DMSNFM-1050,La Brea,1,1,0,770.00
DMSNFM-1050,Warehouse,1,0,0,770.00
DMSNFM-1070,Warehouse,1,0,0,970.00
DMSNFM-1080,Warehouse,0,0,0,970.00
DMSNME-1030,Warehouse,0,0,0,735.00
DMSNME-1050,Warehouse,0,0,0,770.00
DMTRHF-1050,West LA,1,1,0,595.00
DMTRHF-1050,Warehouse,0,0,0,595.00
DMTRHF-1080,Warehouse,0,0,0,755.00
DMTRHM-1010,Warehouse,0,0,0,460.00
DMTRHM-1030,Warehouse,0,0,0,560.00
DMTRHM-1050,West LA,0,0,0,595.00
DMTRHM-1050,Warehouse,1,1,0,595.00
DMTRHM-1080,Warehouse,3,0,0,755.00
DMTRQF-1010,Warehouse,0,0,0,485.00
DMTRQF-1020,Warehouse,0,0,0,510.00
DMTRQF-1030,Warehouse,0,0,0,595.00
DMTRQF-1050,Koreatown,1,1,0,630.00
DMTRQF-1050,West LA,1,1,0,630.00
DMTRQF-1050,La Brea,1,1,0,630.00
DMTRQF-1050,Warehouse,1,0,0,630.00
DMTRQF-1070,Warehouse,0,0,0,795.00
DMTRQF-1080,Warehouse,0,0,0,795.00
DMTRQM-1010,Warehouse,0,0,0,485.00
DMTRQM-1020,Warehouse,0,0,0,510.00
DMTRQM-1050,Koreatown,1,1,0,630.00
DMTRQM-1050,West LA,0,0,0,630.00
DMTRQM-1050,Warehouse,0,0,0,630.00
DMTRQM-1070,Warehouse,0,0,0,795.00
DMTRQM-1071,Warehouse,0,0,0,510.00
DMTRQM-1080,Warehouse,0,0,0,795.00
DMVAUM-1110,West LA,0,0,0,163.00
DMVAUM-1110,Warehouse,0,0,0,163.00
DMVTOF-1010,Koreatown,1,0,0,89.00
DMVTOF-1010,West LA,0,0,0,89.00
DMVTOF-1010,La Brea,1,0,0,89.00
DMVTOF-1010,Warehouse,2,0,0,89.00
DMVTOF-1020,Warehouse,0,0,0,110.00
DMVTOF-1030,Warehouse,2,0,0,125.00
DMVTOF-1050,Warehouse,3,0,0,130.00
DMVTOF-1070,Warehouse,0,0,0,223.00
DMVTOF-1080,Warehouse,0,0,0,223.00
DRB2PT-1070,Warehouse,0,0,0,620.00
DRBL-PT-Q,Koreatown,0,0,0,374.00
DRBL-PT-Q,Warehouse,0,0,0,374.00
DREAMGRANDFCK,Warehouse,0,0,0,798.00
DREAMGRANDFF,Warehouse,0,0,0,582.00
DREAMGRANDFK,Warehouse,0,0,0,798.00
DREAMGRANDFQ,Koreatown,0,0,0,635.00
DREAMGRANDFQ,Warehouse,0,0,0,635.00
DREAMGRANDFSP,Warehouse,0,0,0,519.00
DREAMGRANDFT,Warehouse,0,0,0,483.00
DREAMGRANDFTXL,Koreatown,0,0,0,519.00
DREAMGRANDFTXL,Warehouse,0,0,0,519.00
DREAMGRANDFXL,Warehouse,0,0,0,616.00
DREAMGRANDK,Koreatown,0,0,0,798.00
DREAMGRANDK,Warehouse,1,1,0,798.00
DREAMGRANDMCK,West LA,0,0,0,798.00
DREAMGRANDMCK,Warehouse,0,0,0,798.00
DREAMGRANDMF,Warehouse,0,0,0,582.00
DREAMGRANDMFXL,Warehouse,0,0,0,616.00
DREAMGRANDMQ,Koreatown,0,0,0,665.00
DREAMGRANDMQ,Warehouse,0,0,0,665.00
DREAMGRANDMT,Warehouse,0,0,0,483.00
DREAMGRANDMTXL,Warehouse,0,0,0,519.00
DREAMGRANDPCK,Warehouse,0,0,0,798.00
DREAMGRANDPF,Koreatown,0,0,0,582.00
DREAMGRANDPF,Warehouse,0,0,0,582.00
DREAMGRANDPFXL,Warehouse,0,0,0,616.00
DREAMGRANDPK,Warehouse,0,0,0,798.00
DREAMGRANDPQ,Koreatown,0,0,0,635.00
DREAMGRANDPQ,Warehouse,0,0,0,635.00
DREAMGRANDPSP,Warehouse,0,0,0,519.00
DREAMGRANDPT,Warehouse,0,0,0,483.00
DREAMGRANDPTXL,Warehouse,1,0,0,519.00
DRJ2ME-1010,Koreatown,0,0,0,97.00
DRJ2ME-1010,West LA,0,0,0,97.00
DRJ2ME-1010,La Brea,0,0,0,97.00
DRJ2ME-1010,Studio City,0,0,0,97.00
DRJ2ME-1010,Warehouse,0,0,0,97.00
DRJ2ME-1020,Warehouse,2,0,0,127.00
DRJ2ME-1030,Warehouse,0,0,0,131.00
DRJ2ME-1050,Warehouse,0,0,0,138.00
DRJ2ME-1070,Warehouse,0,0,0,211.00
DRJ2ME-1080,Warehouse,0,0,0,211.00
ENGIA-1070,Warehouse,0,0,0,0.00
F217-5010,Koreatown,0,0,0,72.00
F217-5010,West LA,0,0,0,72.00
F217-5010,La Brea,0,0,0,72.00
F217-5010,Studio City,0,0,0,72.00
F217-5010,Warehouse,0,0,0,72.00
F217-5020,Warehouse,0,0,0,79.00
F217-5030,Koreatown,0,0,0,86.00
F217-5030,West LA,0,0,0,86.00
F217-5030,Warehouse,0,0,0,86.00
F217-5050,Studio City,0,0,0,98.00
F217-5050,Warehouse,0,0,0,98.00
F217-5070,Warehouse,0,0,0,77.00
F217-5110,Warehouse,0,0,0,72.00
F217-5120,Warehouse,2,2,0,79.00
F217-5130,Warehouse,0,0,0,86.00
F217-5150,La Brea,0,0,0,98.00
F217-5150,Warehouse,0,0,0,98.00
F217-5170,Warehouse,0,0,0,77.00
F374-5050,Warehouse,0,0,0,98.00
FBB-5210,West LA,0,0,0,37.00
FBB-5210,Warehouse,2,0,0,37.00
FBB-5220,Warehouse,4,2,0,42.00
FBB-5230,Warehouse,4,0,0,48.00
FBB-5250,Koreatown,0,0,0,62.00
FBB-5250,West LA,0,0,0,62.00
FBB-5250,La Brea,1,1,0,62.00
FBB-5250,Warehouse,2,0,0,62.00
FBB-5270,Koreatown,2,2,0,41.00
FBB-5270,Warehouse,2,0,0,41.00
GGFLME-1010,Warehouse,0,0,0,485.00
GGFLME-1020,Warehouse,0,0,0,485.00
GGFLME-1030,Warehouse,0,0,0,625.00
GGFLME-1050,Koreatown,0,0,0,675.00
GGFLME-1050,West LA,1,1,0,675.00
GGFLME-1050,La Brea,0,0,0,675.00
GGFLME-1050,Studio City,0,0,0,675.00
GGFLME-1050,Warehouse,0,0,0,675.00
GGFLME-1080,Warehouse,0,0,0,825.00
GNDSPL-1080,Warehouse,0,0,0,1135.00
GNHL2P-1080,Warehouse,0,0,0,1399.00
KEYA,Warehouse,0,0,0,1.00
LODIFM-101,Warehouse,0,0,0,822.00
LODIFM-1020,Warehouse,1,1,0,822.00
LODIFM-1030,Warehouse,0,0,0,981.00
LODIFM-1050,West LA,0,0,0,1037.00
LODIFM-1050,Warehouse,2,2,0,1037.00
LODIFM-1070,Warehouse,0,0,0,1304.00
LODIFM-1080,Warehouse,0,0,0,1304.00
LODIME-1010,Warehouse,0,0,0,822.00
LODIME-1020,Warehouse,1,1,0,822.00
LODIME-1030,Warehouse,0,0,0,981.00
LODIME-1040,Warehouse,0,0,0,1038.00
LODIME-1050,West LA,1,1,0,1037.00
LODIME-1050,Warehouse,1,1,0,1037.00
LODIME-1070,Warehouse,0,0,0,1304.00
LODIME-1080,Warehouse,0,0,0,1304.00
LODIME-1171,Warehouse,0,0,0,822.00
LODIPL-1040,Warehouse,0,0,0,1038.00
LODIPL-1050,Warehouse,1,1,0,1037.00
LODIPL-1070,Warehouse,0,0,0,1304.00
LODIPL-1080,Warehouse,0,0,0,1304.00
LODIPL-1110,Warehouse,0,0,0,822.00
LOE2FM-1010,Koreatown,0,0,0,181.00
LOE2FM-1010,West LA,0,0,0,181.00
LOE2FM-1010,La Brea,0,0,0,181.00
LOE2FM-1010,Warehouse,1,1,0,181.00
LOE2FM-1030,Warehouse,0,0,0,230.00
LOE2PT-1010,Studio City,0,0,0,209.00
LOE2PT-1010,Warehouse,2,0,0,209.00
LOJEME-1050,Warehouse,0,0,0,726.00
LOL2ET-1010,Warehouse,0,0,0,237.00
LOL2ET-1020,Warehouse,0,0,0,276.00
LOL2ET-1030,La Brea,0,0,0,314.00
LOL2ET-1030,Warehouse,0,0,0,314.00
LOL2ET-1050,Koreatown,0,0,0,341.00
LOL2ET-1050,West LA,0,0,0,341.00
LOL2ET-1050,Studio City,0,0,0,341.00
LOL2ET-1050,Warehouse,0,0,0,341.00
LOL2ET-1070,Warehouse,0,0,0,464.00
LOL2ET-1080,Warehouse,0,0,0,464.00
LOL2PT-1050,Warehouse,0,0,0,371.00
LOL2PT-1080,Warehouse,0,0,0,528.00
LOLIFM-1050,Warehouse,0,0,0,307.00
LOLUFM-1010,Warehouse,1,0,0,567.00
LOLUFM-1020,Warehouse,0,0,0,595.00
LOLUFM-1030,Warehouse,0,0,0,709.00
LOLUFM-1040,Warehouse,0,0,0,765.00
LOLUFM-1050,Koreatown,0,0,0,765.00
LOLUFM-1050,West LA,1,1,0,765.00
LOLUFM-1050,La Brea,1,1,0,765.00
LOLUFM-1050,Studio City,1,1,0,765.00
LOLUFM-1050,Warehouse,4,3,0,765.00
LOLUFM-1070,Warehouse,2,1,0,952.00
LOLUFM-1080,Koreatown,1,1,0,952.00
LOLUFM-1080,Warehouse,1,0,0,952.00
LOLUFM-66X80,Warehouse,0,0,0,1428.00
LOLUME-1010,Warehouse,0,0,0,567.00
LOLUME-1020,Warehouse,0,0,0,595.00
LOLUME-1030,Warehouse,0,0,0,709.00
LOLUME-1050,Koreatown,1,1,0,765.00
LOLUME-1050,La Brea,1,1,0,765.00
LOLUME-1050,Studio City,1,1,0,765.00
LOLUME-1050,Warehouse,2,1,0,765.00
LOLUME-1070,Warehouse,1,1,0,952.00
LOLUME-1080,Koreatown,0,0,0,952.00
LOLUME-1080,Warehouse,1,1,0,952.00
LOLUPL-1010,Warehouse,0,0,0,567.00
LOLUPL-1020,Warehouse,0,0,0,595.00
LOLUPL-1030,Warehouse,0,0,0,709.00
LOLUPL-1040,Warehouse,0,0,0,765.00
LOLUPL-1050,Koreatown,1,1,0,765.00
LOLUPL-1050,West LA,1,1,0,765.00
LOLUPL-1050,Warehouse,3,2,0,765.00
LOLUPL-1070,Warehouse,0,0,0,952.00
LOLUPL-1080,Warehouse,0,0,0,952.00
LONAFM-1130,Warehouse,0,0,0,765.00
LONAFM-1150,Koreatown,0,0,0,822.00
LONAFM-1150,Warehouse,2,2,0,822.00
LONAFM-1170,Warehouse,0,0,0,1049.00
LONAFM-1180,Koreatown,0,0,0,1049.00
LONAFM-1180,Warehouse,0,0,0,1049.00
LONAME-1150,Warehouse,1,1,0,822.00
LONAME-1170,Warehouse,0,0,0,1049.00
LONAME-1180,Warehouse,0,0,0,1049.00
NLPF12-1110,West LA,1,1,0,210.00
NLPF12-1110,Warehouse,0,0,0,210.00
NLPR08-1110,Koreatown,0,0,0,150.00
NLPR08-1110,West LA,1,1,0,150.00
NLPR08-1110,Studio City,1,1,0,150.00
NLPR08-1110,Warehouse,2,0,0,150.00
NLPR08-1120,Warehouse,0,0,0,160.00
NLPR08-1130,Koreatown,0,0,0,180.00
NLPR08-1130,Warehouse,1,0,0,180.00
NLPR08-1140,Warehouse,0,0,0,198.00
NLPR08-1150,Warehouse,0,0,0,198.00
NLPR08-1170,Warehouse,0,0,0,280.00
NLPR08-1180,Warehouse,0,0,0,280.00
NLPR10-1110,West LA,0,0,0,175.00
NLPR10-1110,Warehouse,0,0,0,175.00
NLPR10-1130,Warehouse,1,0,0,225.00
NLPR12-1110,West LA,1,1,0,210.00
NLPR12-1110,Warehouse,0,0,0,210.00
RA3FCF-1110,La Brea,0,0,0,435.00
RA3FCF-1110,Warehouse,0,0,0,435.00
RA3FCF-1120,Warehouse,0,0,0,455.00
RA3FCF-1130,Warehouse,0,0,0,560.00
RA3FCF-1150,Koreatown,0,0,0,600.00
RA3FCF-1150,West LA,0,0,0,600.00
RA3FCF-1150,Warehouse,0,0,0,600.00
RA3FCF-1170,Warehouse,0,0,0,750.00
RA3FCF-1180,Koreatown,0,0,0,750.00
RA3FCF-1180,Warehouse,0,0,0,750.00
RA3FCM-1110,La Brea,0,0,0,435.00
RA3FCM-1110,Warehouse,0,0,0,435.00
RA3FCM-1120,Warehouse,0,0,0,455.00
RA3FCM-1130,Warehouse,0,0,0,560.00
RA3FCM-1150,Koreatown,0,0,0,600.00
RA3FCM-1150,West LA,0,0,0,600.00
RA3FCM-1150,Studio City,0,0,0,600.00
RA3FCM-1150,Warehouse,0,0,0,600.00
RA3FCM-1170,Warehouse,0,0,0,750.00
RA3FCM-1180,Warehouse,0,0,0,750.00
RA3FCP-1120,Warehouse,0,0,0,455.00
RA3FCP-1150,Warehouse,0,0,0,600.00
RA3FCP-1180,Warehouse,0,0,0,750.00
RA3HCF-1110,La Brea,0,0,0,415.00
RA3HCF-1110,Warehouse,0,0,0,415.00
RA3HCF-1120,Warehouse,0,0,0,435.00
RA3HCF-1130,Warehouse,0,0,0,530.00
RA3HCF-1150,Koreatown,0,0,0,575.00
RA3HCF-1150,West LA,0,0,0,575.00
RA3HCF-1150,La Brea,0,0,0,575.00
RA3HCF-1150,Warehouse,0,0,0,575.00
RA3HCF-1171,Warehouse,0,0,0,435.00
RA3HCF-1180,Warehouse,0,0,0,725.00
RA3HCF-FXL,Warehouse,0,0,0,575.00
RA3HCM-1110,La Brea,0,0,0,415.00
RA3HCM-1110,Warehouse,0,0,0,415.00
RA3HCM-1120,Warehouse,0,0,0,435.00
RA3HCM-1130,Warehouse,0,0,0,530.00
RA3HCM-1150,West LA,0,0,0,575.00
RA3HCM-1150,La Brea,0,0,0,575.00
RA3HCM-1150,Warehouse,0,0,0,575.00
RA3HCM-1170,Warehouse,0,0,0,725.00
RA3HCM-1180,Warehouse,0,0,0,725.00
RA3HCM-FXL,Warehouse,0,0,0,575.00
RA3HCP-1120,Warehouse,0,0,0,435.00
RA3HCP-1150,Warehouse,0,0,0,575.00
RA3HCP-1170,Warehouse,0,0,0,725.00
RA3HCP-FXL,Warehouse,0,0,0,575.00
SURFSIDEFMQ,Warehouse,0,0,0,286.00
TGARM3-1050,Warehouse,0,0,0,1695.00
TGEST3-1050,West LA,0,0,0,1925.00
TGEST3-1050,La Brea,0,0,0,1925.00
TGEST3-1050,Studio City,0,0,0,1925.00
TGEST3-1050,Warehouse,3,3,0,1925.00
TGEST3-1080,Warehouse,0,0,0,2210.00
TGFAV3-1080,Warehouse,0,0,0,2550.00
TGFAV3-10SPH80,Warehouse,0,0,0,2750.00
TGMELH-1050,Koreatown,0,0,0,1335.00
TGMELH-1050,Warehouse,0,0,0,1335.00
ZADJU11-0050,Koreatown,1,1,0,583.00
ZADJU11-0050,West LA,0,0,0,583.00
ZADJU11-0050,Studio City,0,0,0,583.00
ZADJU11-0050,Warehouse,3,0,0,583.00
ZADJU11-0080,La Brea,1,1,0,695.00
ZADJU11-0080,Warehouse,0,0,0,695.00
ZADJU12-0050,Koreatown,1,1,0,225.00
ZADJU12-0050,West LA,0,0,0,225.00
ZADJU12-0050,Studio City,0,0,0,225.00
ZADJU12-0050,Warehouse,3,0,0,225.00
ZADJU12-0080,La Brea,1,1,0,285.00
ZADJU12-0080,Warehouse,0,0,0,285.00
6434-5/0,Warehouse,0,0,0,605.00
6730-6/6,Warehouse,0,0,0,675.00
6755-4/6,Warehouse,0,0,0,335.00
6756-4/6,Warehouse,0,0,0,335.00
6756-5/0,Warehouse,0,0,0,390.00
6756-6/6,Warehouse,0,0,0,510.00
6757-5/0,West LA,0,0,0,390.00
6757-6/6,Warehouse,0,0,0,510.00
7701-3/3,Koreatown,0,0,0,220.00
7701-3/3,West LA,0,0,0,220.00
7701-3/3,La Brea,1,0,0,220.00
7701-3/3,Warehouse,2,0,0,220.00
7701-39X84,Warehouse,0,0,0,235.00
7701-3X,Warehouse,0,0,0,235.00
7701-4/6,Warehouse,1,1,0,303.00
7701-4XL,Warehouse,0,0,0,358.00
7701-5/0,Koreatown,1,1,0,358.00
7701-5/0,West LA,1,1,0,358.00
7701-5/0,Studio City,0,0,0,358.00
7701-5/0,Warehouse,3,0,0,358.00
7701-6/6,Warehouse,2,1,0,468.00
7701-6/7,Warehouse,0,0,0,468.00
7703-3/3,Warehouse,3,0,0,220.00
7703-36X84,Warehouse,2,0,0,235.00
7703-3X,Warehouse,1,1,0,235.00
7703-4/6,West LA,0,0,0,303.00
7703-4/6,Warehouse,1,0,0,303.00
7703-4XL,Warehouse,0,0,0,358.00
7703-5/0,Koreatown,1,1,0,358.00
7703-5/0,West LA,1,1,0,358.00
7703-5/0,Studio City,1,1,0,358.00
7703-5/0,Warehouse,3,1,0,358.00
CM7200IV-HB-FQ,La Brea,2,0,0,85.00
MT-FRM40-TXL,Warehouse,2,1,0,112.00
CM7200LB-HB-T,La Brea,1,0,0,49.00
CM7880GY-HB,Warehouse,1,0,0,79.00
CM1477GY-BED,Warehouse,1,0,0,299.00
CM7386BK-D,Warehouse,1,0,0,249.00
CM7416GY-F,Warehouse,1,0,0,185.00
FM1206GR-BED,Warehouse,1,0,0,299.00
PL677YW-2PK,Warehouse,1,0,0,37.00
CM-FC606,West LA,4,4,0,66.00
MT-FRM40-TXL,Koreatown,2,2,0,112.00
AM7971-Q,Warehouse,1,1,0,119.00
AM7971F,Koreatown,1,1,0,109.00
AM7971WH-EK,Koreatown,1,1,0,203.00
AM7971WH-Q,Koreatown,1,1,0,119.00
AM7971WH-Q,West LA,1,1,0,119.00
CM7008EX-Q,West LA,1,1,0,104.00
CM7051GR-HB-FQ,Studio City,1,1,0,65.00
CM7160BK-Q,Warehouse,1,1,0,203.00
CM7195N,La Brea,1,1,0,214.00
CM7386A-Q,West LA,1,1,0,219.00
CM7545CK,Warehouse,1,1,0,398.00
CM7556N,Warehouse,1,1,0,85.00
CM7580GY-N,West LA,1,1,0,104.00
CM7628N,Koreatown,1,1,0,123.00
CM7880BG-HB-FQ,Koreatown,1,1,0,79.00
CM7880GY-HB,Koreatown,1,1,0,79.00
CM7880GY-HB-EK,La Brea,1,1,0,99.00
FM7213WN-Q-BED,La Brea,1,1,0,169.00
L731201,Koreatown,1,1,0,56.00
L731201,La Brea,1,1,0,56.00
L76297,Koreatown,1,1,0,56.00
L76297,West LA,1,1,0,56.00
L78106ES-2PK,West LA,1,1,0,94.00
L78106ES-2PK,Warehouse,1,1,0,94.00
RG1037,Koreatown,1,1,0,151.00
RG5189M,West LA,1,1,0,199.00
RG5189S,Koreatown,1,1,0,104.00
RG5194M,West LA,1,1,0,199.00
RG5194S,Koreatown,1,1,0,104.00
